Date,Winning Numbers
9/13/2017,14  30
9/13/2017,36  07
9/13/2017,18  12
9/12/2017,03  07
9/12/2017,07  26
9/12/2017,02  01
9/12/2017,36  28
9/12/2017,12  01
9/11/2017,35  2
9/11/2017,24  14
9/11/2017,10  08
9/11/2017,31  32
9/11/2017,09  34
9/10/2017,20  15
9/10/2017,22  10
9/10/2017,17  36
9/10/2017,20  27
9/10/2017,09  32
9/9/2017,25  24
9/9/2017,26  20
9/9/2017,34  18
9/9/2017,28  22
9/9/2017,01  09
9/8/2017,24  08
9/8/2017,20  25
9/8/2017,12  24
9/8/2017,16  14
9/8/2017,14  13
9/7/2017,32  16
9/7/2017,23  06
9/7/2017,11  13
9/7/2017,32  14
9/7/2017,05  13
9/6/2017,35  17
9/6/2017,10  28
9/6/2017,02  03
9/6/2017,24  36
9/6/2017,09  18
9/5/2017,31  09
9/5/2017,22  29
9/5/2017,28  20
9/5/2017,03  21
9/5/2017,32  28
9/4/2017,25  12
9/4/2017,09  10
9/4/2017,13  12
9/4/2017,02  03
9/4/2017,18  32
9/3/2017,17  35
9/3/2017,3  26
9/3/2017,24  08
9/3/2017,32  08
9/3/2017,11  12
9/2/2017,12  09
9/2/2017,15  11
9/2/2017,35  7
9/2/2017,31  27
9/2/2017,35  01
9/1/2017,34  8
9/1/2017,10  07
9/1/2017,16  15
9/1/2017,31  15
9/1/2017,36  11
8/31/2017,29  23
8/31/2017,12  32
8/31/2017,27  07
8/31/2017,26  32
8/31/2017,33  05
8/30/2017,18  35
8/30/2017,6  16
8/30/2017,09  30
8/30/2017,11  03
8/30/2017,18  14
8/29/2017,17  14
8/29/2017,01  08
8/29/2017,02  24
8/29/2017,02  04
8/29/2017,24  8
8/28/2017,1  35
8/28/2017,5  20
8/28/2017,06  19
8/28/2017,34  27
8/28/2017,25  02
8/27/2017,27  34
8/27/2017,15  24
8/27/2017,16  22
8/27/2017,14  04
8/27/2017,28  03
8/26/2017,24  06
8/26/2017,36  01
8/26/2017,14  1
8/26/2017,21  15
8/26/2017,36  34
8/25/2017,20  11
8/25/2017,35  27
8/25/2017,29  07
8/25/2017,21  12
8/25/2017,17  29
8/24/2017,3  32
8/24/2017,22  15
8/24/2017,23  12
8/24/2017,16  26
8/24/2017,28  26
8/23/2017,16  18
8/23/2017,26  26
8/23/2017,21  21
8/23/2017,07  33
8/23/2017,33  31
8/22/2017,34  08
8/22/2017,35  09
8/22/2017,19  03
8/22/2017,29  15
8/22/2017,25  19
8/21/2017,11  02
8/21/2017,02  35
8/21/2017,30  08
8/21/2017,10  33
8/21/2017,29  18
8/20/2017,26  2
8/20/2017,02  09
8/20/2017,34  32
8/20/2017,29  14
8/20/2017,26  20
8/19/2017,16  12
8/19/2017,16  26
8/19/2017,31  27
8/19/2017,27  33
8/19/2017,19  20
8/18/2017,02  29
8/18/2017,10  22
8/18/2017,33  35
8/18/2017,24  35
8/18/2017,18  35
8/17/2017,18  33
8/17/2017,9  25
8/17/2017,25  02
8/17/2017,28  25
8/17/2017,24  05
8/16/2017,7  23
8/16/2017,29  33
8/16/2017,23  15
8/16/2017,29  09
8/16/2017,04  27
8/15/2017,15  01
8/15/2017,09  06
8/15/2017,04  20
8/15/2017,23  19
8/15/2017,24  18
8/14/2017,20  22
8/14/2017,18  24
8/14/2017,29  12
8/14/2017,34  02
8/14/2017,15  14
8/13/2017,29  33
8/13/2017,16  13
8/13/2017,03  13
8/13/2017,02  14
8/13/2017,05  06
8/12/2017,14  11
8/12/2017,31  07
8/12/2017,24  09
8/12/2017,06  10
8/12/2017,15  35
8/11/2017,15  20
8/11/2017,12  32
8/11/2017,04  11
8/11/2017,31  08
8/11/2017,03  30
8/10/2017,21  05
8/10/2017,36  13
8/10/2017,29  10
8/10/2017,27  12
8/10/2017,18  17
8/9/2017,14  04
8/9/2017,01  03
8/9/2017,36  36
8/9/2017,14  31
8/9/2017,04  23
8/8/2017,17  32
8/8/2017,19  20
8/8/2017,13  35
8/8/2017,27  22
8/8/2017,28  12
8/7/2017,22  36
8/7/2017,34  26
8/7/2017,19  28
8/7/2017,13  33
8/7/2017,34  18
8/6/2017,21  20
8/6/2017,31  29
8/6/2017,04  16
8/6/2017,12  17
8/6/2017,29  01
8/5/2017,17  25
8/5/2017,3  21
8/5/2017,35  27
8/5/2017,9  22
8/5/2017,34  6
8/4/2017,25  24
8/4/2017,24  31
8/4/2017,18  36
8/4/2017,08  05
8/4/2017,06  21
8/3/2017,04  28
8/3/2017,18  7
8/3/2017,35  10
8/3/2017,10  26
8/3/2017,36  02
8/2/2017,23  14
8/2/2017,17  22
8/2/2017,08  05
8/2/2017,34  22
8/2/2017,32  27
8/1/2017,04  07
8/1/2017,30  31
8/1/2017,24  8
8/1/2017,27  24
8/1/2017,29  34
7/31/2017,29  23
7/31/2017,35  10
7/31/2017,29  12
7/31/2017,36  18
7/31/2017,05  10
7/30/2017,36  8
7/30/2017,33  33
7/30/2017,17  02
7/30/2017,35  05
7/30/2017,01  04
7/29/2017,08  26
7/29/2017,17  24
7/29/2017,8  14
7/29/2017,29  8
7/29/2017,33  29
7/28/2017,36  29
7/28/2017,8  26
7/28/2017,18  10
7/28/2017,09  18
7/28/2017,28  15
7/27/2017,26  23
7/27/2017,19  29
7/27/2017,13  19
7/27/2017,11  14
7/27/2017,01  24
7/26/2017,35  30
7/26/2017,29  25
7/26/2017,10  35
7/26/2017,36  27
7/26/2017,32  8
7/25/2017,2  11
7/25/2017,19  2
7/25/2017,23  5
7/25/2017,2  10
7/25/2017,33  18
7/24/2017,23  20
7/24/2017,17  24
7/24/2017,13  35
7/24/2017,25  23
7/24/2017,21  36
7/23/2017,34  17
7/23/2017,30  31
7/23/2017,26  10
7/23/2017,36  2
7/23/2017,21  33
7/22/2017,15  33
7/22/2017,35  36
7/22/2017,14  1
7/22/2017,4  35
7/22/2017,1  22
7/21/2017,26  23
7/21/2017,11  17
7/21/2017,17  14
7/21/2017,36  31
7/21/2017,15  2
7/20/2017,07  26
7/20/2017,11  14
7/20/2017,18  17
7/20/2017,24  13
7/20/2017,15  17
7/19/2017,30  29
7/19/2017,36  21
7/19/2017,16  09
7/19/2017,03  30
7/19/2017,21  34
7/18/2017,14  35
7/18/2017,29  24
7/18/2017,09  17
7/18/2017,25  35
7/18/2017,33  20
7/17/2017,29  01
7/17/2017,34  32
7/17/2017,06  34
7/17/2017,09  03
7/17/2017,10  26
7/16/2017,10  10
7/16/2017,31  12
7/16/2017,32  28
7/16/2017,28  06
7/16/2017,13  32
7/15/2017,16  18
7/15/2017,10  8
7/15/2017,14  01
7/15/2017,33  26
7/15/2017,34  14
7/14/2017,03  12
7/14/2017,33  28
7/14/2017,26  28
7/14/2017,05  36
7/14/2017,35  10
7/13/2017,23  31
7/13/2017,23  30
7/13/2017,12  05
7/13/2017,19  22
7/13/2017,16  34
7/12/2017,7  13
7/12/2017,24  13
7/12/2017,12  24
7/12/2017,17  14
7/12/2017,19  03
7/11/2017,17  17
7/11/2017,20  1
7/11/2017,24  10
7/11/2017,07  11
7/11/2017,14  12
7/10/2017,03  12
7/10/2017,23  35
7/10/2017,08  19
7/10/2017,25  11
7/10/2017,27  27
7/9/2017,6  1
7/9/2017,25  19
7/9/2017,02  34
7/9/2017,18  01
7/9/2017,30  32
7/8/2017,20  19
7/8/2017,19  21
7/8/2017,27  08
7/8/2017,08  17
7/8/2017,24  16
7/7/2017,18  04
7/7/2017,04  36
7/7/2017,33  29
7/7/2017,09  19
7/7/2017,22  19
7/6/2017,11  24
7/6/2017,27  24
7/6/2017,16  17
7/6/2017,14  06
7/6/2017,21  18
7/5/2017,07  20
7/5/2017,28  14
7/5/2017,32  25
7/5/2017,35  16
7/5/2017,28  17
7/4/2017,35  01
7/4/2017,36  24
7/4/2017,03  12
7/4/2017,28  16
7/4/2017,33  30
7/3/2017,16  04
7/3/2017,03  27
7/3/2017,04  32
7/3/2017,21  10
7/3/2017,10  26
7/2/2017,21  22
7/2/2017,30  08
7/2/2017,03  11
7/2/2017,21  24
7/2/2017,16  01
7/1/2017,06  36
7/1/2017,24  14
7/1/2017,32  09
7/1/2017,09  02
7/1/2017,19  20
6/30/2017,09  24
6/30/2017,25  14
6/30/2017,33  30
6/30/2017,32  34
6/30/2017,23  24
6/29/2017,01  08
6/29/2017,24  24
6/29/2017,32  21
6/29/2017,08  03
6/29/2017,28  09
6/28/2017,27  19
6/28/2017,03  15
6/28/2017,16  04
6/28/2017,03  34
6/28/2017,16  23
6/27/2017,05  19
6/27/2017,20  31
6/27/2017,05  10
6/27/2017,06  18
6/27/2017,13  13
6/26/2017,01  16
6/26/2017,21  14
6/26/2017,11  03
6/26/2017,12  18
6/26/2017,21  20
6/25/2017,15  16
6/25/2017,05  31
6/25/2017,34  28
6/25/2017,19  24
6/25/2017,21  04
6/24/2017,10  08
6/24/2017,23  17
6/24/2017,07  23
6/24/2017,33  30
6/24/2017,30  32
6/23/2017,27  3
6/23/2017,21  8
6/23/2017,21  17
6/23/2017,15  30
6/23/2017,13  05
6/22/2017,34  21
6/22/2017,26  12
6/22/2017,14  05
6/22/2017,35  12
6/22/2017,19  06
6/21/2017,16  35
6/21/2017,16  30
6/21/2017,22  34
6/21/2017,36  11
6/21/2017,11  36
6/20/2017,23  10
6/20/2017,32  06
6/20/2017,17  29
6/20/2017,34  34
6/20/2017,04  10
6/19/2017,13  27
6/19/2017,10  11
6/19/2017,04  11
6/19/2017,16  11
6/19/2017,27  14
6/18/2017,01  35
6/18/2017,07  31
6/18/2017,15  34
6/18/2017,5  17
6/18/2017,20  36
6/17/2017,1  15
6/17/2017,26  09
6/17/2017,32  25
6/17/2017,17  15
6/17/2017,19  35
6/16/2017,31  22
6/16/2017,02  28
6/16/2017,19  18
6/16/2017,09  33
6/16/2017,10  24
6/15/2017,12  14
6/15/2017,21  33
6/15/2017,30  26
6/15/2017,24  32
6/15/2017,35  32
6/14/2017,36  18
6/14/2017,30  29
6/14/2017,21  32
6/14/2017,19  11
6/14/2017,01  08
6/13/2017,2  3
6/13/2017,06  21
6/13/2017,11  26
6/13/2017,33  04
6/13/2017,20  31
6/12/2017,24  21
6/12/2017,18  31
6/12/2017,24  02
6/12/2017,14  05
6/12/2017,06  25
6/11/2017,20  04
6/11/2017,32  06
6/11/2017,07  08
6/11/2017,31  20
6/11/2017,21  13
6/10/2017,18  32
6/10/2017,6  13
6/10/2017,29  29
6/10/2017,33  35
6/10/2017,30  04
6/9/2017,14  34
6/9/2017,26  34
6/9/2017,20  15
6/9/2017,15  35
6/9/2017,27  06
6/8/2017,28  05
6/8/2017,03  29
6/8/2017,10  26
6/8/2017,24  27
6/7/2017,27  24
6/7/2017,01  14
6/7/2017,17  16
6/7/2017,06  01
6/7/2017,34  12
6/6/2017,8 31
6/6/2017,09  27
6/6/2017,30  06
6/6/2017,16  25
6/6/2017,32  30
6/5/2017,35  22
6/5/2017,16  11
6/5/2017,15  22
6/5/2017,36  30
6/5/2017,10  26
6/4/2017,10 26
6/4/2017,27 21
6/4/2017,19 28
6/4/2017,3 23
6/4/2017,20 16
6/3/2017,12 36
6/3/2017,1 26
6/3/2017,32 9
6/3/2017,34 15
6/3/2017,6 2
6/2/2017,4 6
6/2/2017,32  04
6/2/2017,11  25
6/2/2017,33  30
6/2/2017,22  19
6/1/2017,13  31
6/1/2017,11  36
6/1/2017,33  26
6/1/2017,26  28
6/1/2017,22  16
5/31/2017,21  26
5/31/2017,25  28
5/31/2017,06  36
5/31/2017,15  28
5/31/2017,14  02
5/30/2017,04  21
5/30/2017,02  12
5/30/2017,11  15
5/30/2017,15  30
5/30/2017,06  05
5/29/2017,10  28
5/29/2017,29  07
5/29/2017,29  10
5/29/2017,15  28
5/29/2017,22  13
5/28/2017,14  25
5/28/2017,28  28
5/28/2017,05  36
5/28/2017,02  14
5/28/2017,32  06
5/27/2017,10  15
5/27/2017,32  15
5/27/2017,16  35
5/27/2017,22  24
5/27/2017,20  03
5/26/2017,16  08
5/26/2017,09  14
5/26/2017,26  12
5/26/2017,06  25
5/26/2017,23  06
5/25/2017,17  07
5/25/2017,29  25
5/25/2017,17  15
5/25/2017,19  12
5/25/2017,33  07
5/24/2017,30  09
5/24/2017,27  14
5/24/2017,10  10
5/24/2017,34  35
5/24/2017,09  21
5/23/2017,24  02
5/23/2017,10  24
5/23/2017,24  24
5/23/2017,12  36
5/23/2017,22  35
5/22/2017,26  21
5/22/2017,32  27
5/22/2017,26  01
5/22/2017,21  04
5/22/2017,05  10
5/21/2017,01  22
5/21/2017,07  12
5/21/2017,21  06
5/21/2017,23  05
5/21/2017,34  21
5/20/2017,21  03
5/20/2017,34  20
5/20/2017,23  19
5/20/2017,07  22
5/20/2017,27  03
5/19/2017,09  02
5/19/2017,12  30
5/19/2017,10  22
5/19/2017,05  14
5/19/2017,17  17
5/18/2017,11  14
5/18/2017,16  09
5/18/2017,30  07
5/18/2017,01  16
5/18/2017,17  24
5/17/2017,36  09
5/17/2017,21  26
5/17/2017,32  28
5/17/2017,29  34
5/17/2017,32  14
5/16/2017,33  33
5/16/2017,12  30
5/16/2017,11  26
5/16/2017,09  05
5/16/2017,21  26
5/15/2017,32  01
5/15/2017,15  15
5/15/2017,23  10
5/15/2017,30  25
5/15/2017,18  19
5/14/2017,33  23
5/14/2017,25  18
5/14/2017,04  35
5/14/2017,32  32
5/14/2017,28  17
5/13/2017,30  01
5/13/2017,28  02
5/13/2017,36  11
5/13/2017,25  12
5/13/2017,22  17
5/12/2017,25  27
5/12/2017,20  35
5/12/2017,04  09
5/12/2017,31  17
5/12/2017,22  13
5/11/2017,29  31
5/11/2017,27  20
5/11/2017,35  20
5/11/2017,04  11
5/11/2017,13  36
5/10/2017,07  11
5/10/2017,12  14
5/10/2017,09  03
5/10/2017,10  17
5/10/2017,22  26
5/9/2017,22  26
5/9/2017,26  10
5/9/2017,35  02
5/9/2017,03  07
5/9/2017,12  22
5/8/2017,33  28
5/8/2017,33  24
5/8/2017,35  34
5/8/2017,36  27
5/8/2017,21  27
5/7/2017,06  01
5/7/2017,18  35
5/7/2017,18  19
5/7/2017,11  36
5/6/2017,08  18
5/6/2017,04  17
5/6/2017,06  13
5/6/2017,23  27
5/6/2017,03  14
5/5/2017,19  22
5/5/2017,27  36
5/5/2017,10  16
5/5/2017,05  23
5/5/2017,33  26
5/4/2017,20  21
5/4/2017,24  16
5/4/2017,30  14
5/4/2017,08  35
5/4/2017,28  03
5/3/2017,22  16
5/3/2017,15  13
5/3/2017,33  28
5/3/2017,08  31
5/3/2017,16  29
5/2/2017,10  27
5/2/2017,25  06
5/2/2017,18  26
5/2/2017,23  29
5/2/2017,31  17
5/1/2017,15  11
5/1/2017,05  34
5/1/2017,25  02
5/1/2017,27  35
5/1/2017,33  30
4/30/2017,24  27
4/30/2017,09  31
4/30/2017,17  04
4/30/2017,07  34
4/30/2017,32  19
4/29/2017,14  20
4/29/2017,36  27
4/29/2017,19  16
4/29/2017,18  06
4/29/2017,06  32
4/28/2017,16  10
4/28/2017,34  20
4/28/2017,28  10
4/28/2017,11  09
4/28/2017,01  09
4/27/2017,34  03
4/27/2017,11  32
4/27/2017,11  31
4/27/2017,26  26
4/27/2017,18  14
4/26/2017,12  20
4/26/2017,08  09
4/26/2017,26  11
4/26/2017,20  23
4/26/2017,28  06
4/25/2017,13  01
4/25/2017,18  14
4/25/2017,18  29
4/25/2017,27  25
4/25/2017,06  20
4/24/2017,09  23
4/24/2017,27  29
4/24/2017,16  18
4/24/2017,35  19
4/24/2017,25  24
4/23/2017,02  09
4/23/2017,32  27
4/23/2017,06  23
4/23/2017,17  23
4/23/2017,06  13
4/22/2017,20  31
4/22/2017,30  11
4/22/2017,13  06
4/22/2017,30  04
4/22/2017,27  34
4/21/2017,17  34
4/21/2017,27  32
4/21/2017,09  24
4/21/2017,23  06
4/21/2017,07  21
4/20/2017,11  21
4/20/2017,02  06
4/20/2017,35  32
4/20/2017,03  20
4/20/2017,36  18
4/19/2017,10  30
4/19/2017,06  06
4/19/2017,27  28
4/19/2017,07  16
4/19/2017,06  01
4/18/2017,01  36
4/18/2017,15  10
4/18/2017,17  14
4/18/2017,33  29
4/18/2017,22  10
4/17/2017,33  17
4/17/2017,28  13
4/17/2017,05  30
4/17/2017,33  22
4/17/2017,16  22
4/16/2017,01  32
4/16/2017,21  02
4/16/2017,24  30
4/16/2017,04  24
4/16/2017,33  17
4/15/2017,03  21
4/15/2017,11  26
4/15/2017,29  20
4/15/2017,11  30
4/15/2017,31  16
4/13/2017,28  08
4/13/2017,22  12
4/13/2017,06  18
4/13/2017,32  28
4/13/2017,21  09
4/12/2017,34  10
4/12/2017,16  33
4/12/2017,32  19
4/12/2017,04  18
4/12/2017,02  16
4/11/2017,17  05
4/11/2017,20  16
4/11/2017,07  30
4/11/2017,35  27
4/11/2017,22  20
4/10/2017,12  17
4/10/2017,15  32
4/10/2017,10  17
4/10/2017,16  13
4/10/2017,17  34
4/9/2017,29  01
4/9/2017,14  19
4/9/2017,30  28
4/9/2017,08  35
4/9/2017,17  29
4/8/2017,02  20
4/8/2017,17  07
4/8/2017,04  21
4/8/2017,34  30
4/8/2017,30  04
4/7/2017,30  30
4/7/2017,10  28
4/7/2017,19  09
4/7/2017,25  17
4/7/2017,20  23
4/6/2017,01  27
4/6/2017,06  19
4/6/2017,05  02
4/6/2017,18  33
4/6/2017,34  18
4/5/2017,24  27
4/5/2017,06  08
4/5/2017,20  15
4/5/2017,06  07
4/5/2017,35  29
4/4/2017,36  19
4/4/2017,13  19
4/4/2017,33  16
4/4/2017,27  34
4/4/2017,34  06
4/3/2017,17  19
4/3/2017,33  29
4/3/2017,24  29
4/3/2017,01  21
4/3/2017,01  10
4/2/2017,29  02
4/2/2017,08  26
4/2/2017,20  25
4/2/2017,33  10
4/2/2017,15  21
4/1/2017,16  28
4/1/2017,33  17
4/1/2017,32  09
4/1/2017,19  01
4/1/2017,22  16
3/31/2017,15  29
3/31/2017,23  09
3/31/2017,29  33
3/31/2017,32  07
3/31/2017,18  06
3/30/2017,32  03
3/30/2017,03  05
3/30/2017,04  08
3/30/2017,08  02
3/30/2017,30  16
3/29/2017,29  04
3/29/2017,30  31
3/29/2017,09  16
3/29/2017,07  35
3/29/2017,09  32
3/28/2017,28  22
3/28/2017,29  07
3/28/2017,04  26
3/28/2017,34  18
3/28/2017,07  06
3/27/2017,12  32
3/27/2017,33  05
3/27/2017,12  06
3/27/2017,36  21
3/27/2017,33  22
3/26/2017,11  01
3/26/2017,04  10
3/26/2017,08  36
3/26/2017,24  01
3/26/2017,19  30
3/25/2017,21  15
3/25/2017,04  09
3/25/2017,15  06
3/25/2017,34  33
3/25/2017,33  31
3/24/2017,26  16
3/24/2017,34  29
3/24/2017,19  23
3/24/2017,20  06
3/24/2017,09  28
3/23/2017,35  09
3/23/2017,26  29
3/23/2017,32  26
3/23/2017,11  10
3/23/2017,27  20
3/22/2017,32  21
3/22/2017,26  05
3/22/2017,13  36
3/22/2017,01  28
3/22/2017,11  26
3/21/2017,03  27
3/21/2017,30  26
3/21/2017,04  16
3/21/2017,05  17
3/21/2017,17  08
3/20/2017,16  34
3/20/2017,32  21
3/20/2017,02  23
3/20/2017,35  20
3/20/2017,18  15
3/19/2017,10  26
3/19/2017,32  18
3/19/2017,15  15
3/19/2017,29  30
3/19/2017,04  30
3/18/2017,10  11
3/18/2017,12  12
3/18/2017,21  25
3/18/2017,35  09
3/18/2017,32  11
3/17/2017,03  06
3/17/2017,18  01
3/17/2017,10  02
3/17/2017,17  31
3/17/2017,01  34
3/16/2017,27  29
3/16/2017,27  22
3/16/2017,19  29
3/16/2017,04  14
3/16/2017,01  23
3/15/2017,12  03
3/15/2017,15  16
3/15/2017,04  33
3/15/2017,01  16
3/15/2017,21  17
3/14/2017,03  06
3/14/2017,12  15
3/14/2017,16  27
3/14/2017,16  22
3/14/2017,12  34
3/13/2017,11  17
3/13/2017,01  23
3/13/2017,03  22
3/13/2017,08  20
3/13/2017,12  09
3/12/2017,21  29
3/12/2017,31  05
3/12/2017,08  34
3/12/2017,18  35
3/12/2017,34  08
3/11/2017,36  13
3/11/2017,10  30
3/11/2017,09  29
3/11/2017,09  06
3/11/2017,18  36
3/10/2017,17  12
3/10/2017,24  15
3/10/2017,33  07
3/10/2017,16  22
3/10/2017,03  29
3/9/2017,10  13
3/9/2017,24  23
3/9/2017,05  27
3/9/2017,21  27
3/9/2017,25  33
3/8/2017,30  25
3/8/2017,28  12
3/8/2017,03  26
3/8/2017,33  19
3/8/2017,35  35
3/7/2017,04  15
3/7/2017,18  29
3/7/2017,05  31
3/7/2017,36  06
3/7/2017,14  27
3/6/2017,29  22
3/6/2017,22  05
3/6/2017,34  29
3/6/2017,32  12
3/6/2017,32  16
3/5/2017,26  07
3/5/2017,27  07
3/5/2017,25  35
3/5/2017,15  28
3/5/2017,36  17
3/4/2017,12  24
3/4/2017,12  01
3/4/2017,24  29
3/4/2017,16  21
3/4/2017,01  14
3/3/2017,02  21
3/3/2017,05  11
3/3/2017,15  16
3/3/2017,04  14
3/3/2017,17  19
3/2/2017,21  23
3/2/2017,04  06
3/2/2017,16  05
3/2/2017,08  05
3/2/2017,25  10
3/1/2017,22  33
3/1/2017,25  19
3/1/2017,34  05
3/1/2017,14  24
3/1/2017,17  02
2/28/2017,08  16
2/28/2017,23  28
2/28/2017,29  31
2/28/2017,10  09
2/28/2017,30  20
2/27/2017,35  28
2/27/2017,29  27
2/27/2017,25  13
2/27/2017,19  30
2/27/2017,33  09
2/26/2017,14  14
2/26/2017,36  22
2/26/2017,03  08
2/26/2017,05  19
2/26/2017,23  24
2/25/2017,34  17
2/25/2017,23  20
2/25/2017,22  23
2/25/2017,26  30
2/25/2017,13  06
2/24/2017,02  35
2/24/2017,15  25
2/24/2017,17  09
2/24/2017,12  05
2/24/2017,23  14
2/23/2017,25  13
2/23/2017,15  02
2/23/2017,15  32
2/23/2017,35  21
2/23/2017,34  01
2/22/2017,01  21
2/22/2017,26  02
2/22/2017,24  33
2/22/2017,32  10
2/22/2017,12  13
2/21/2017,33  33
2/21/2017,19  04
2/21/2017,10  35
2/21/2017,06  34
2/21/2017,18  26
2/20/2017,32  27
2/20/2017,02  34
2/20/2017,35  16
2/20/2017,17  20
2/20/2017,20  13
2/19/2017,32  33
2/19/2017,01  01
2/19/2017,29  02
2/19/2017,32  19
2/19/2017,18  33
2/18/2017,09  05
2/18/2017,36  22
2/18/2017,28  32
2/18/2017,21  28
2/18/2017,34  06
2/17/2017,03  07
2/17/2017,34  28
2/17/2017,03  31
2/17/2017,27  34
2/17/2017,29  31
2/16/2017,07  01
2/16/2017,28  16
2/16/2017,24  03
2/16/2017,30  29
2/16/2017,04  31
2/15/2017,22  32
2/15/2017,36  15
2/15/2017,09  17
2/15/2017,11  30
2/15/2017,11  13
2/14/2017,01  15
2/14/2017,29  31
2/14/2017,23  26
2/14/2017,27  31
2/14/2017,33  28
2/13/2017,09  04
2/13/2017,35  35
2/13/2017,08  25
2/13/2017,26  26
2/13/2017,31  17
2/12/2017,16  24
2/12/2017,14  25
2/12/2017,29  02
2/12/2017,03  05
2/12/2017,36  20
2/11/2017,02  12
2/11/2017,07  30
2/11/2017,36  09
2/11/2017,17  04
2/11/2017,15  28
2/10/2017,03  03
2/10/2017,32  23
2/10/2017,03  13
2/10/2017,01  12
2/10/2017,19  29
2/9/2017,21  02
2/9/2017,14  15
2/9/2017,22  33
2/9/2017,35  13
2/9/2017,21  13
2/8/2017,13  28
2/8/2017,20  12
2/8/2017,04  09
2/8/2017,04  34
2/8/2017,12  10
2/7/2017,22  26
2/7/2017,17  29
2/7/2017,07  26
2/7/2017,30  01
2/7/2017,25  34
2/6/2017,32  12
2/6/2017,29  18
2/6/2017,27  33
2/6/2017,33  23
2/6/2017,28  08
2/5/2017,36  16
2/5/2017,20  19
2/5/2017,11  26
2/5/2017,32  09
2/5/2017,30  20
2/4/2017,26  15
2/4/2017,08  05
2/4/2017,03  29
2/4/2017,33  22
2/4/2017,35  19
2/3/2017,01  09
2/3/2017,20  22
2/3/2017,10  15
2/3/2017,36  33
2/3/2017,35  07
2/2/2017,12  04
2/2/2017,06  23
2/2/2017,15  27
2/2/2017,21  26
2/2/2017,27  07
2/1/2017,32  28
2/1/2017,01  29
2/1/2017,35  19
2/1/2017,32  04
2/1/2017,02  27
1/31/2017,30  12
1/31/2017,31  35
1/31/2017,09  23
1/31/2017,04  17
1/31/2017,07  02
1/30/2017,21  20
1/30/2017,10  28
1/30/2017,34  08
1/30/2017,07  15
1/30/2017,12  09
1/29/2017,26  19
1/29/2017,02  13
1/29/2017,01  35
1/29/2017,03  28
1/29/2017,13  27
1/28/2017,18  20
1/28/2017,10  25
1/28/2017,01  16
1/28/2017,34  07
1/28/2017,05  04
1/27/2017,17  17
1/27/2017,05  21
1/27/2017,06  35
1/27/2017,02  36
1/27/2017,30  19
1/26/2017,04  21
1/26/2017,31  22
1/26/2017,26  31
1/26/2017,27  01
1/26/2017,09  33
1/25/2017,18  19
1/25/2017,22  18
1/25/2017,11  26
1/25/2017,33  36
1/25/2017,05  25
1/24/2017,05  25
1/24/2017,20  11
1/24/2017,07  13
1/24/2017,07  02
1/24/2017,30  23
1/23/2017,13  22
1/23/2017,24  19
1/23/2017,35  23
1/23/2017,33  07
1/23/2017,11  21
1/22/2017,07  15
1/22/2017,15  22
1/22/2017,07  25
1/22/2017,01  36
1/22/2017,24  20
1/21/2017,08  34
1/21/2017,19  07
1/21/2017,16  36
1/21/2017,29  12
1/21/2017,17  06
1/20/2017,10  33
1/20/2017,04  09
1/20/2017,33  35
1/20/2017,15  35
1/20/2017,32  08
1/19/2017,19  16
1/19/2017,34  12
1/19/2017,17  34
1/19/2017,27  18
1/19/2017,03  16
1/18/2017,24  13
1/18/2017,12  33
1/18/2017,06  21
1/18/2017,06  23
1/18/2017,33  16
1/17/2017,29  06
1/17/2017,34  29
1/17/2017,13  35
1/17/2017,12  03
1/17/2017,09  24
1/16/2017,05  04
1/16/2017,29  36
1/16/2017,15  32
1/16/2017,13  10
1/16/2017,12  13
1/15/2017,25  09
1/15/2017,08  20
1/15/2017,36  27
1/15/2017,36  28
1/15/2017,36  12
1/14/2017,16  19
1/14/2017,20  27
1/14/2017,36  08
1/14/2017,22  33
1/14/2017,36  23
1/13/2017,09  17
1/13/2017,05  21
1/13/2017,28  16
1/13/2017,13  29
1/13/2017,10  35
1/12/2017,35  30
1/12/2017,18  07
1/12/2017,08  06
1/12/2017,03  35
1/12/2017,15  12
1/11/2017,07  08
1/11/2017,15  02
1/11/2017,26  19
1/11/2017,07  16
1/11/2017,13  32
1/10/2017,06  11
1/10/2017,14  03
1/10/2017,31  23
1/10/2017,14  20
1/10/2017,29  31
1/9/2017,31  30
1/9/2017,27  10
1/9/2017,25  34
1/9/2017,23  20
1/9/2017,28  28
1/8/2017,10  27
1/8/2017,03  06
1/8/2017,19  28
1/8/2017,12  18
1/8/2017,30  10
1/7/2017,33  33
1/7/2017,27  15
1/7/2017,10  03
1/7/2017,05  19
1/7/2017,18  13
1/6/2017,13  20
1/6/2017,30  03
1/6/2017,22  19
1/6/2017,36  11
1/6/2017,31  07
1/5/2017,04  28
1/5/2017,04  20
1/5/2017,03  27
1/5/2017,11  06
1/5/2017,20  02
1/4/2017,31  13
1/4/2017,17  16
1/4/2017,26  14
1/4/2017,12  22
1/4/2017,18  34
1/3/2017,03  16
1/3/2017,27  35
1/3/2017,34  09
1/3/2017,34  11
1/3/2017,16  21
1/2/2017,22  08
1/2/2017,08  01
1/2/2017,01  06
1/2/2017,02  04
1/2/2017,01  29
1/1/2017,22  36
1/1/2017,35  01
1/1/2017,11  12
1/1/2017,22  08
1/1/2017,08  27
